payment,chain,status
3da6f8aef12de3f6952a7f71167113f4,Z,Failed
de3b067526cdd531d75920a59e2c378c,2,Captured
5a3cba26c1cdbd00ab9818b5661a74e7,1-2,Captured
bb814746ba45f69f33fbb1c2eb9d786c,2,Captured
f01af468899dce968e2e1bb5b7c6f137,Z,Failed
cc1c24430d569b6eeb2006fe930a2408,9,Captured
9b0d3b5dd9b277bb6bc7060c3414d849,Z,Failed
ea848ffe7361b37c910518e2da6faa17,Z,Failed
94e1a94958c151fda6af14d1f04afebf,0,Captured
6a348e7a555ef6f6a333096765f761f6,2,Captured
10a12ee6f50e6fd90570f42a0fb924e2,2,Captured
60ff4f31541ac14596ab1d29a94bbc91,1-2,Captured
cb7a62ef63b020e9a8ef18bfc2850667,1-2,Captured
fff506b56b3ddc9d56058aadf8e2fa38,8,Failed
46ec08ad3f3697f39b55da94c8d1bb7f,8,Failed
e8fcf3651d2c19ca3fad8bbccb51a00e,2,Captured
1d6ba43fd74c547cab3ba454c19fdac5,Z,Failed
a1c34a7033217f23587d3f55d5ddc6e4,Z,Failed
0b548e225f13f33ecb8307db0684f437,2,Captured
590fc539efd152583b57405eaa3025af,1-2,Captured
fc614b6f6913c5dcfb3cbae31b8b873d,2,Captured
3dc74eb68d6b45c0aa986ef900d67005,Z,Failed
55c71c672c76a625d2e36143eae28abb,Z,Failed
9a1826b760b80836c38abaf670b2dc3f,9,Captured
bcacb207c290a27820965961c3f6fa26,8,Failed
13eef536a7b4a44be0b1e6f8d79d081d,Z,Failed
30d67885192e7ae3d87cacc660e2abdd,2,Captured
9020aa110d35f99531ff1e3ac2e4ea91,Z,Failed
e0a88cd9b67e24f5b56daa8dd2744402,Z,Failed
526b1a6c526227ac17ae11a00d266982,Z,Failed
e6fc0da8ddc3f26e1c85b1b06f5b064c,Z,Failed
efb654c81721e171dac8414aa7074922,2,Captured
d1ee4d08dd933738e03fec21aeb987c6,9,Captured
ee9ce25b91e73ac8646408e220c343a5,Z,Failed
61870ee4dfeb7769e05988704937a38e,2,Captured
ca424b6e27cb7c5d5cbac4dcf0346dc0,Z,Failed
06138505353a3f19a112c958273e736b,Z,Failed
a6973df5e6f172b2cba2d76a84402697,Z,Failed
47f3997ecbfe8da842d0cdab0ef56bd8,Z,Failed
9c1bbb48f62db5f2ba9ee85ce5b92e33,Z,Failed
fe2e6d9a5990ebf4f6081d5d7f201400,Z,Failed
013ddf8c0463514816b0b6b330715e3a,2,Captured
2ef9b31459276e4bd21f5571bf4de9ff,8,Failed
fb5eb6570c46db514da9eef3e20e0ab1,Z,Failed
b760d3a2786cad73b728a4d7a9b5edf6,8,Failed
abc7c9508ba0ed18b3165f93adb0127f,8,Failed
10f030c214459e347d8e5f64db403c84,Z,Failed
551ac84223443cef467f30fbd0199a66,Z,Failed
bb43405befbba88a77f87a752be22e8f,Z,Failed
1019dfaee1df298b8777ec67ca65c4ed,Z,Failed
853519f5e73be621d2a416c9358a49b5,Z,Failed
f1f93d8dfb2715ce32c8634c5551745e,8,Failed
ec39c24d9b15b20c18154e4d6dc01f7f,1-2,Captured
fd81581ae9b41f1a1e84b5fed1077087,2,Captured
268954b4a20cfe30ea2e1d233f2f3f9d,Z,Failed
366454dfbaa12397b66beb9a3c8f93f6,1-2,Captured
03a89910ee8dc166714e5220c4c132e1,1-2,Captured
06a2077364b4111b31cdc2a75ea33834,Z,Failed
10a3ef4362b30d8b0a32b9c5ec4919da,9,Captured
7fb522a03722145045cbbe85d1c11c58,2,Captured
041024e9c4f9cddbbf4a43906f77d83d,Z,Failed
75613c99596d8fc42541a331e0837a98,2,Captured
12ef101f8a67e79899b1dc3af7ce3679,2,Captured
2b1e5f212e47509c643f5247c978461c,11,Captured
7860a01b15b3896e72c98e76df07ea4a,0,Captured
23b6bbb5ce6efcecd550df23761e6306,Z,Failed
cc529449f9898842fd180403d97963b7,8,Failed
5ff87cce1433a47f94ef7b4f893bf78c,2,Captured
c8ce10a0a40c3da57ffea1f4693a6864,1-2,Captured
5a5a839e18de0205514c0dba12319044,Z,Failed
6e0e000d593fe8da2b9e5bec50fc4a72,Z,Failed
1590e6b5dc9117715b07fc622281b27a,Z,Failed
38d082f2929c72769c1ab81dbc018dd2,0,Captured
e10e1e4cfe52bb4003814506d6fd91fd,9,Captured
cdf6be459709e1f3afdcd28b3306a94e,Z,Failed
a86b23a44626bee53cbcf9690ca774eb,Z,Failed
4c9d1401ebd711f73cd5fb2ab0a56b3b,Z,Failed
03caf23007c35667f3c67163c700a482,Z,Failed
eff9237c9cc851f9ee2cddc414f9d27a,1-2,Captured
e7bcbdb384f893c110fd67a7c26cff06,Z,Failed
26bde10239300cb9951e61f32d156768,Z,Failed
74dc9d53d8684c913a9d8d6a2eff7b3b,Z,Failed
a16577c99a36f93a4126b1a001886240,Z,Failed
06fd469d76e77086960d8ddb0977e58e,Z,Failed
d16ad8fb24b64e3dbb6c98e41b1716f3,Z,Failed
cd96d9b20608302c57d2ab00ab0579da,Z,Failed
66d5eb3381f6284dd1b63c726ec60d28,Z,Failed
b25ba1194e78869ca4c2567bdaae14ee,2,Captured
5e32bdb018643984ce8f2012e3f62382,0,Captured
87b5045f5203788a7948299b426e7ec5,2,Captured
8e51a7b0e39cca926943ecb599dc81ff,1-2,Captured
15b6f75d363bc5571307daa3e65c34c3,Z,Failed
2df1073ccb0250c668543ece9ac9eb5a,2,Captured
aaad8fc33a60cf9296f697f3bb80d2d8,1-2,Captured
324463a1b53484a1e1305606bf65881a,Z,Failed
d543848546f26267f85266c77b5374d0,Z,Failed
ca5c67bf38efad0543cc857a61e6c174,1-2,Captured
b322e9a1d66d482a60133a19aada8e3f,Z,Failed
8f41abdc251eb5da155e1172871b512f,1-2,Captured
dd5a01e567ffc17aec6baf5d10bf8427,1-2,Captured
c60d70dce2fef726979068ec01073692,2,Captured
eaade719f9d19e2e8e4f018429fdcf3b,Z,Failed
e064535cce277949897e626b19249756,Z,Failed
96934bfc3cd0876c2e015097008c9d67,Z,Failed
3c80afeabc9146d424b25c917950aa03,Z,Failed
87187e5bd1ae54d41d5cbfa702870fec,Z,Failed
a56bea395998794d750c938eafc3d430,2,Captured
d08d9207ad0bf50bbda48eecdf9f956c,1-2,Captured
a35912ffd8fa0d4b919afcd5103f8092,Z,Failed
aff8a274e3660773332638f7ea48ad72,2,Captured
c91a2f378412364bb654dd692d7f3d3f,Z,Failed
1fe0025333ed05b4ef72fcaa89b7bb15,Z,Failed
36d92d857aac176723af1a3becd53cb0,Z,Failed
256ff03bb84a193b2bc0b39ae322a698,Z,Failed
87e27b4a958ef4daba55de0506c24ee1,1-2,Captured
5963133dee12a16a84900657da03b404,0,Captured
20e2f4c81537fb9277d3dfce5e68ce6a,12,Captured
81462997931bed05ff4ab4e418eca3a2,Z,Failed
7645c7c119d4e37df74dbc951b5a34b3,2,Captured
08286697c25e8b52f162da01f82bf100,9,Captured
a52ffcb47b862016eb3472ee5c677030,Z,Failed
4147f3a90a5a08d346644f9b71b94016,2,Captured
2eaffc03a08a11242b6b2a1262e63115,2,Captured
859d771fde3e67043baff96dc0ef47f8,Z,Failed
271959eb699456f6c45b1d072980cb32,9,Captured
a1a2db7b83f7e5e7d68a6457abc0fbcf,Z,Failed
b5b046a4abbc427253111300e838172c,Z,Failed
3cd7d9acf8f0026b9172efc549015505,Z,Failed
4514a2753b3fe6ef6efe40150ba87fec,1-2,Captured
da239bc59bb854cad851657bcc070487,0,Captured
6469ecd36be2affea665c41744503966,Z,Failed
bf37af9bc8d50a7ee2889bf2d84f4693,Z,Failed
3a9cc736c863ec0964745ef78a0e1570,2,Captured
3fe6da0402aa3accb9c56b736df1a724,1-2,Captured
8160571f40c68c4492a572a9193511c9,2,Captured
515cc452f66d49509412e0462e234049,Z,Failed
1ff09572bd323e5604ca9c2f499f15ad,1-2,Captured
270192f251d38f66911a9c34ff1954e1,1-2,Captured
aa2ecd77ad43fb1efb25ab9864d2f478,Z,Failed
8b58bf9d0902e1dc5f5d74eec99c13dd,2,Captured
975d2bfd38167de60e12a11d5cc6029d,Z,Failed
fade92199cbf33eb5c2d61c3be9aa4a3,Z,Failed
81db517e622314e4bab84e4080fb1f67,2,Captured
61109036e9f72048b0d9c8675ba7eb4a,Z,Failed
e85909dd31fa7c4df5f220959a62d907,Z,Failed
98f28962a2d3413eb39ffc61842d5a97,Z,Failed
7f73010ce8bb5d78c1426b6492f045c8,Z,Failed
2930448e9b462552e49ad1dbd850f63b,2,Captured
8d35d34ca62ad62048369fb496929e96,9,Captured
f9bdcc483c1898c9e3da462d8f378b79,Z,Failed
f2414b407e108c7475d4b05aefb16f5c,3,Captured
39222a5d84a00660c43ba1f9ef724fd1,8,Failed
bf99790e16df4459037c59ecfa3e5c33,Z,Failed
079a7c79cc5b64b28c4e41fb35286485,8,Failed
10db81e0ab3612a7cdbe81d857c4d480,2,Captured
7119a3cac750e696be90dadecf6fbaa9,2,Captured
0fb8ef977a8b061ec2aca4b718ce5e08,2,Captured
c1905895229f8df235f2151db34a74fe,2,Captured
400b680f634755992b450e652ba687a7,Z,Failed
94a9fd94aa91ff3d04c3a9b71b4161ea,Z,Failed
f88156dbe8a21be407610bea581abe61,1-2,Captured
ececc4a2f964e24429765da428cd8436,Z,Failed
906cc0462ce4c4a7262af36036b09a98,Z,Failed
e0b5e59edc0dfed8e78d814b04301055,Z,Failed
15e6f9f5a08508198f4db94093ed0971,9,Captured
7fe36237a67eb9e3103fb366b32a5c2d,Z,Failed
a6fd80484a8ecbdb0e08a57525ef2ae5,Z,Failed
b9a98043cde53d242ddbfd7510b89004,Z,Failed
3b322b9ad193dee6da737309674a2566,2,Captured
7e1da05d74d6c39296e869df1a36b016,1-2,Captured
eaf710b13c4ef1c40928213547df348c,Z,Failed
5bac380cf74d166924606049c12d9372,Z,Failed
4f6af3de87ed08843809472a162a909f,Z,Failed
30304a7ddfa7f92add7ba61a13542c9d,Z,Failed
7feebc7744f3732da8a23b428db48f1c,Z,Failed
9c6952127aae78d6e411ab35aab42376,1-2,Captured
7fca4c93c5776f2d2a44ee1eb22e6166,Z,Failed
bf0f85e60cd0095e250c4f91f3726809,Z,Failed
ade37373d737fc9892b443ca5fbb4922,2,Captured
86af5205266312cfb0a19ece50e3d4e8,3,Captured
3c43bd905c05af5b2a0780400dc69323,2,Captured
a1195f0b75c8f34f07e072a4ab7dc152,Z,Failed
719271e37155b5af7cdd9f4f9891e585,11,Captured
1557cb70502247319d932d6a161eb604,2,Captured
ccceb8f4787b789efa98639b4224e22b,Z,Failed
7f7776d26e4b4368db7771ef435c82b0,Z,Failed
1023d3a3d148672a2495ed4d0d7d6e2c,1-2,Captured
9f6a524c3a2062deae938f96946b5ab3,1-2,Captured
5f0d30458f6e1b3f724e1611cc390b02,Z,Failed
1c5505192134fee7f1d07f419fcb0131,Z,Failed
ac541446cc09d31e91cc324b5c34bf32,Z,Failed
a806a4d1051956fffdfc7b2647d13cb1,1-2,Captured
327f31196a66fcc15f530025f2bb7761,Z,Failed
33cba8142dd91430ce8273ac387d522a,2,Captured
a1aaa3bdc816b47a5bc94ca1ae37663b,Z,Failed
6b5a3a3aafea4a49ef8b4fd32db63d89,Z,Failed
50a7f9b8beebdf66477ce33b5afd6b6f,2,Captured
64c420f9cdbdd7730e681a3c57baad2a,Z,Failed
acfae18796257725295857b5d990ade1,Z,Failed
96d419f91554b5a3498c755c8029fec9,Z,Failed
fec6964bfed3cf7b662c63ba0a9190e5,0,Captured
cd91c840f4ea5b123e2178b3f64a19f3,2,Captured
89cead595f12e7529e3d3bcf704c1c46,0,Captured
e9d0b9300c33a5e5e4ec745c0bf6584a,2,Captured
589677aad4c363ea1f156cab955f6de7,Z,Failed
42dfc3e5d0ed7178e26c5de05ff5a178,2,Captured
82ebebac420eac64ba67356746661ffe,Z,Failed
d95a8bf14aa9d2f8c4b1df0624bb5098,Z,Failed
9ccc3d6a4637c25039db287015de84ac,Z,Failed
845671fb4ce3fc101b428575dfc2fe23,14,Captured
f68994e2099da2e51e9c97edd834c38a,2,Captured
adaecb537c4afda39369081a7f0e0120,0,Captured
f3fa15ead64e2afab218c73dbb269bf0,1-2,Captured
366c1aafb62d92ab0f335cec0ce68a7e,2,Captured
f6622aea5393142c0b790a16d1af0971,Z,Failed
b6e4050530b7e1aab918defa013995cc,Z,Failed
17e88178ef6836ac056eaf55f93626fe,Z,Failed
9073c475deaedbd64182be00e0a7d7ce,Z,Failed
7cff004f2c8296b101a179876dfea3e2,Z,Failed
566b240d06059aa0b7c24259d0bbb11f,Z,Failed
bb0e9482dbe871d83b3363e5d9890d65,Z,Failed
3d929bdb3c5bad1dfe0835e5672a4438,Z,Failed
d5d051bbc53bd8e59c8440d0df6ff2c5,2,Captured
00a32b3273c0f21348624b460488ac89,Z,Failed
ee21f436d885b9ab3b11bb980cbbbc3d,Z,Failed
c1a3ded136d0278a3b188724ca349c78,Z,Failed
5beaf0ad625733ffc415e1f929f3b5e3,Z,Failed
85ab21518327ce6e3f5d65093551ebb1,3,Captured
7b6159d53d2d35fe2e792a3e4346554f,Z,Failed
b0436fa59776797949112a4a671f4f93,2,Captured
4d04b970b154709223a04d58c0ee302b,1-2,Captured
f2a276c3769a634a53adb243edd30c87,Z,Failed
914430d73af27eac774a0a2cb64ccd41,Z,Failed
b39e58c0da9f89ff3e2136fb77d1dfb7,Z,Failed
6fd1c344a325162300e29e27576eadd8,Z,Failed
59b15b8aa0503df34eb91f6a435c6ed0,8,Failed
4a860f7064f2ad9ab67921dcdd9e5e3f,Z,Failed
3dddacffb44a63f3c6181dec32b3d33b,Z,Failed
244c08d7545fddcbe4f513047aceaab5,1-2,Captured
f004190a8641f31782f56bd9119e0eee,Z,Failed
a83a423629be56e14ee627991422b52c,Z,Failed
60671783b2574a5a2c18c7eed183fc37,2,Captured
3a28dd498ceb19b74fcef24322899d18,Z,Failed
90ee8c4ad07616ba49cc69f81cba0eac,Z,Failed
1040cc3f7f4e22fa82f2a9090b9ab8f8,2,Captured
a3827b94ddd5ce9fc2c7d9f24b3b927c,Z,Failed
3606fbeb7308b3de7fa29c4c50541217,Z,Failed
1e406fd9baa4c76b86e5bbf980a6876a,1-2,Captured
8b4a2e82fbb03461b9b94880999afd6a,1-2,Captured
f85968740d349ac4ae6cef475b2ac6c4,Z,Failed
b016da610e4b65d59dd3fcbd8845a8bd,2,Captured
175060b3ea66233957088eabd7ee313e,2,Captured
8eb05c3b6cfaebbe1227e42e6478c711,Z,Failed
04d978f8da5e907c061223da519ba325,Z,Failed
c75c109ebbd7f0edcc6dbb185eb3651e,Z,Failed
0b8d868058e2e77de9d570f5ea6d8c42,Z,Failed
c31d9bd042bd64f7520fde3570c8aafb,Z,Failed
b565b3c481cdba01379465e558b74f45,2,Captured
56be915dca558e91f240bab3a0899e27,Z,Failed
abd8122a749b07d3822734444db9ad92,1-2,Captured
60f2110bd3f36e8d74062e2518e168ae,Z,Failed
d9dba18dbc07e1c8500812ee9b2ebb05,1-2,Captured
06f465b1a2c5fbb714a30175f5aa2eec,1-2,Captured
d849cbe27120f0440cbb1818bb1e9264,1-2,Captured
748e0d6e8e65a517cdbdb0d7a6883b39,2,Captured
97ded6a5ea1ca4bd4cd1d9f01ba71e2b,1-2,Captured
9a29ac9e7e94c12e01bc0078c114e453,Z,Failed
aa917759b4d6c2c5db0089587dff521e,Z,Failed
4feb9ba6452c2f59396c0e89d25caa76,2,Captured
32efd1910d1fa2e9ef9b2b5e9aab1784,Z,Failed
fb448fcff8327c320df811d8500a3362,Z,Failed
98381b14c478412afe27da69a352e7b7,2,Captured
03be5b50884e6789003b5507c140bb76,0,Captured
28c23b9b74b611bc2aed092df3509ebf,2,Captured
2379a86778d48fcd59f49afa7d635adb,Z,Failed
ccfc67cc46717a65ecd4608ef787a900,8,Failed
ddf156549662323051ab2978284f8da6,Z,Failed
b59b64d55f1308e809665d6fd33664fe,Z,Failed
9c5279a264a853e97cd621da385b1f96,2,Captured
a9f7e6ab6f6fed6217736503bb19bc70,2,Captured
b23ad49e2f35a46732fefc3960d4bb4a,2,Captured
e518ee4ee75fd26674269086c2aa9b2f,Z,Failed
9084d02dfe61b6535e992a4cfa2cfd41,Z,Failed
d40de63eafe12d37b6f0ed71f835b87e,2,Captured
f964f2b3a79ed95519d5ec34ba45e02b,2,Captured
dcc8a96721460fc6d9ed155a66e25522,1-2,Captured
5bfc84a40fe40bfc32e673ddd74246b9,Z,Failed
1a9348fd2af6c23dc4fa256d209d3162,Z,Failed
004f4b6adb750f371eb6e5277b2a77bb,0,Captured
b5b4dc288158aef7a23aa4e8d90b45a2,Z,Failed
23ad45554b1827d7b25bd5439e79f9db,2,Captured
7ca16ce3a74e2452fd4a2c65ea5f498b,Z,Failed
332c52f1a6c7e2d4a2962bed4da24b86,Z,Failed
d068e991507e6f549d31d08be3fa1c9f,Z,Failed
7492e11c85a44c694f24c158605699ff,Z,Failed
022fee748b023afd8fa28db8a966d0cc,1-2,Captured
b23c4a8561180801e2bead6c2fe3af56,Z,Failed
a535f07ec9010fb20b752e63bff65410,Z,Failed
5388b39b6888ad32d0c87449e73a1d29,8,Failed
899745059407cfb01e699b7ce121e909,1-2,Captured
d582241d214779f07e9a339e6674c816,2,Captured
e18c00a4ec1370e2a3b7c6656e99b14f,Z,Failed
432c41fb5e6d22f69b4ffb7217524564,Z,Failed
f440ef579e88dff2f8dd4a4feafdbe8a,Z,Failed
2984076cb84302bc7b43f8901de3facd,Z,Failed
70cbd9b1ad9cbfaf03ff64c5c3789ef5,1-2,Captured
d0adbe3e2aa44c459e085d27c79ff1d6,2,Captured
2108b5f29bf75011bd2e6d364b292a87,9,Captured
f48420dcae3e89360b71c2e084ff35f8,Z,Failed
44e51b047824158a22c0c730c80e40e5,Z,Failed
216486d82e552f08a9eca29163fd8aec,1-2,Captured
2c58198f7614f41e063d49c01c64ddc7,11,Captured
a1ffc8706e252a04e246ceb8a30af4a3,Z,Failed
36307cebc9e5d8efea5e57dc588a597b,8,Failed
48a28d87efa85b3591078e7b964a51df,Z,Failed
57e112610276221779adf4fd24a040c5,Z,Failed
3f6c32f6e33ecb884d5684f5f8017461,Z,Failed
54a4ef2a62a5d9e8a39afc864d28a53f,Z,Failed
e24298bfbd8127f3efeb33a86d04c659,Z,Failed
ac4b0dd30cb360045dfcd119eb2b5861,Z,Failed
e42277f896d597f555f224d99dabe9d0,Z,Failed
a8c30ce87310ebbaa723e630cd23dad9,2,Captured
37eeb4716b972e6dc8245a21551b52f4,1-2,Captured
637980aad2183f69d4104c4020ba3e93,Z,Failed
3b9ee878cc0f12f1991f37a59c8ff0b1,9,Captured
2a609b5780d3ce3bfe8002498e38465a,1-2,Captured
4aeb00a10b3c378d92a35219efd59ea3,2,Captured
d0591214f070dab80364ed2a6b42ee57,2,Captured
5dfd02b2cea1278d5a2579703954c5c8,8,Failed
ef4ca54a1ed98f735176350a4d56fd5d,Z,Failed
5ee492fad9f942331a07a99f63d26e8b,Z,Failed
ad1e273e19a87247ccc2c4d3e6b6551b,Z,Failed
f5b362d1ba504c99f08820245b335f29,Z,Failed
8ae59eb643e4eed3e30d1adff968cf35,Z,Failed
eb41f7474e6a99cbf9a7b70782b3c504,Z,Failed
53ab02fde0a8fe50992030cf57e6ae1b,Z,Failed
31f2a29c5043e14ca2d0451b315bbe13,1-2,Captured
a1215f622dec6f1cb9635677e7c8f636,1-2,Captured
05058544cf89f0d5eb215a7de4eb74dd,Z,Failed
14ef7e4407e404c000979228572ed83a,Z,Failed
c7ec34420414af124767d8548b61915a,9,Captured
ff5a252d05518d10e9b07907e76704c4,Z,Failed
fec525b10e4075aa8ad01f06b03989e5,9,Captured
147f7395a054ffe52cfedb4b85531011,8,Failed
6f8477f519e6931df22a11c776d5b304,Z,Failed
f6eaeba3e4d8497b32424432f49d703b,Z,Failed
e2da755565fc54ac6f4d37b398aea548,2,Captured
c5857835363495200b1592afb6cc8549,Z,Failed
5e5ff1766249597a47535744ca853d5a,Z,Failed
7f8a1f3e183493dcb53c8a1993da56ee,8,Failed
d4e0e2c7ebac5b61c9f9b32a8eac4c88,2,Captured
35f9577b7f3f6c54510f51994c0e11e8,2,Captured
06610ec979bd52842188442ee7181b8c,2,Captured
7aebb82120402cacc4ae2007c8f1889e,Z,Failed
09ab8f1a6bd0b36711aa272ee12d9c7b,Z,Failed
4c5957306d80d2587609b5bd8116642d,0,Captured
71574aec5dcb13f296770be8b9120aa9,Z,Failed
bf789280a12c6bcc639163bb92f58e5a,Z,Failed
df1310f3bfc288b3a5e8d472c7c8d28e,9,Captured
fdd903cd0ecb9855fac4ef20425cff22,Z,Failed
1218aa3f2d2d2097db1bb330623fc9ca,Z,Failed
f2644fc311e6c51d6b76d3f4ac99caad,1-2,Captured
3b678f18334110d85e9f403547ac25c8,Z,Failed
ea877a59a0b8c9fc00657730bfee2dba,1-2,Captured
a220aa153421d5dcd77faaef1052b3ae,Z,Failed
7c9d4b888b479c2cec23d29cabec5fbe,Z,Failed
b97d604a7b8c83c2b51c8b0225c54b1f,Z,Failed
5d13f32ce83ed23a8a49f0a4585730c5,Z,Failed
758b1325cc7ce4f06058248d53fd6208,Z,Failed
3779f38e338bcfb6920ced575d5a31df,Z,Failed
8c6d1a55453c78455642f1bf80d2d5bf,2,Captured
0a075df6e0842802b1619bbb1c546cd6,Z,Failed
7caafa89a14f94e55f1028dc47053fd6,Z,Failed
3a199e13d8441e7fe2749a7e8dfdb000,2,Captured
caf3b2c12f22c03cdc6a30ed86d95074,Z,Failed
582a6eae08ad832d360478949320914a,Z,Failed
1539210e26513aeea42d50dfe15c806d,Z,Failed
f70e59edea0519661a1604610ccd7a7d,Z,Failed
4c72658651fa5bfa783308dbb50c0580,Z,Failed
a7168f97759a776f5bc08ee1b4bdfde1,Z,Failed
aa6c985eef2a3dbe29bc5d1c91ec5004,Z,Failed
224e542f4469d002e65a8a477b7f8511,8,Failed
29b9714193356f6a032baf7c7df4785c,2,Captured
0874cd09efaa9ea8986c9b2124a3c377,16,Captured
1b64068acd8d08ca5c60650c6ea2e10c,Z,Failed
2a7ddbf240794b7f0d0a276fc80e0426,Z,Failed
4cac01d2dce59fc395da573c74e6622a,Z,Failed
13960b30fc9ce1c474a665dde330479c,2,Captured
9dc45becd1f30c21258b1ddf6ebc7d42,9,Captured
9a1c3c0fee88c0983e65501b6960d572,2,Captured
e54e19cc9f0846eb41b4f822ddcf1519,Z,Failed
eda18ba0c9957932a28196510eb84d6f,1-2,Captured
954dcc703e62b790a39342ecc8527e97,1-2,Captured
a660b6b9dc5d9bb40f08d0446c71183e,0,Captured
a29e6c971c871d26835dc969400b05fb,Z,Failed
1ba6617e8493dcdb105657776473200c,2,Captured
3d80eeb26d7b9c1a1266e9c9e186791d,0,Captured
fee1fb6613211031945b7d6af76f9770,Z,Failed
452680bdf4af9a43da078bc35084908a,2,Captured
ef3d57050806a675e6837ee6a6d8e899,2,Captured
f59ba62a0845c589f79b539dddb8deb4,0,Captured
40989541847d250f956b59437cf34827,0,Captured
d6c78c736eba616dad6149c179ea4202,Z,Failed
a903261473b8a53c557db4e61e9fc0db,2,Captured
bf874a878930e0a6addb4edc58189d00,2,Captured
9bed021b4a80f4db3c76119d4045ec2d,Z,Failed
dd1d2bfcb60e5e9ee1b36fd22ee8b9c9,Z,Failed
10975e8a218aad473d8b5a5a17472b8f,Z,Failed
2bce74a6a442a04f6914da57abf0fba3,9,Captured
875a4d4bd73f74b4307dba099143dfeb,2,Captured
de28097bd9b5e266922cd76dcacb02fa,8,Failed
9b97e66bc90bea24cfbda7122b687d63,Z,Failed
afe67d71425266adf309db8d2ca9f6a8,1-2,Captured
a15fc43b6af6a82e74554139cb971400,2,Captured
1e5323b4e6b8de2073134057d2d8b016,Z,Failed
804cfbff80c297c294354e24b163a3d3,1-2,Captured
3fca4fe0915cd9c92c8c6f63827e57ef,2,Captured
9a527d7f1b4874c2c778974b968cb5eb,2,Captured
f8df85ddea6e4a319574a59aea0502e1,Z,Failed
7d778799cc37ca457db4bae74a5df8fd,Z,Failed
f8be7c8dca2ba8f03bb9cae32f822625,Z,Failed
f79de703bc0d0c4a5c259ba24fe5f2f8,Z,Failed
7b2518435bc6a8bb7390291efa103550,Z,Failed
a96caacebb13fc40438e441786aeff52,9,Captured
bdca112c7d2a73f88c03fcf1669c1063,Z,Failed
8a0b512c617d26a164d7e1726e4ff78b,Z,Failed
d314d6ef231878a1e413654a39f87490,Z,Failed
25419ee385b7e33a092c6e89572a5f78,2,Captured
b0195220d6af0723b40fc0ebb6f65450,2,Captured
ebb909dcb072b5cd98e1d5727a99b2e1,Z,Failed
766b7bb84f84f772c4b1d1a7ff40a64a,Z,Failed
aae6c1534a6a691983f428598f77b9af,Z,Failed
c9774a5bd719db2b3c034106d19d2eac,Z,Failed
714ee136b1ced0f77bf29fec8c605790,1-2,Captured
d1516ed6b3707674e8d5a25d3d0f1cb9,2,Captured
71c44b5120c927317b19f29d77414805,0,Captured
cfe559a30d0cbfb2cd553ad2fac4a195,1-2,Captured
1e8a382132b87159a1dbd319d9df3296,Z,Failed
ababd105e937198aa7073109806b5c0a,1-2,Captured
f58a6d7cde8a0a8bcff52e21d5228558,Z,Failed
ee81a509750de3b301edcc1628333d2e,9,Captured
a9d3304afc261a9cfcb13523c2938b86,Z,Failed
7e27d393eb40a20055bab29864de900a,Z,Failed
b6b22c7b526505fdc65408fcde6c8d89,1-2,Captured
635fc87192049b91991416da460a4e6a,1-2,Captured
196157b3b90f0b7fbd8effd6cb98e267,Z,Failed
1079da3b223e52c78ce51fe7cf43d355,Z,Failed
d9081e2f0589c5b4c28d57fed33e576e,8,Failed
1fd55ec908490cd025d9d791d4605bf6,1-2,Captured
0f686f530fe9c36cfdda68a53b4fba6c,2,Captured
df152597269e95e0db1f21d965d78809,2,Captured
e919cc78f8e14d859e48d6419e0b4bc0,0,Captured
919051475890050e99a031cd6dd47a16,2,Captured
9cb8563d3a902321ce99c413d86cd748,11,Captured
c85559a56b5e7a1c247743d3b591280b,1-2,Captured
bb758269b3099c033d5a98117851404f,2,Captured
ac11389406f301cc9d9228eb472f1562,1-2,Captured
340569423a88f3ac06fdd40d5f3b63f9,Z,Failed
5764c8b7f1fd45cd1525fcecf340ccef,0,Captured
1c834cdb56fce18ffa6f46c0b11a2ba3,Z,Failed
5846743e6c32d9b450101ec7d09a9345,8,Failed
e8c5ba28339ed881a982da1fc0504653,Z,Failed
6c874c4309c8b4ac023af87268f9d0fd,Z,Failed
fd43f0bd3a8bbdae4d597345d1eb276e,0,Captured
97c15424984a20a60d64dc8e9c0c4680,1-2,Captured
ac80b8ed33cde8d3dcd203d0efe1a5ea,1-2,Captured
2a00143d9d04b5d0b44c94950b522df7,1-2,Captured
f5b9d763597e33903e7a987133625c56,Z,Failed
739d8575d752a255cc6843eea5c77bdc,8,Failed
8dcd9b9ec351647d4b9bbb58bf3bb007,8,Failed
ed055a1380a6b1d5ae1f4d793ace4bea,2,Captured
b6dcc58ec755fc71504e985cd7a056c8,2,Captured
74096c74d04a98c35d9f7548c34b8a96,2,Captured
bc28d8d943884d274ddc7fecd99f7b0b,Z,Failed
8c2e2a5fe27a7cbad81eef8824967b95,0,Captured
997cfe6f7451d2a55f5304201d873b95,Z,Failed
318e3020e97500df5048ebb59a74b406,Z,Failed
1cb29ef83230e5957a9f705b1aa7f6c2,Z,Failed
1eaad6f7a9898a69ab39801e16e0ee4a,Z,Failed
48bbf50fc19f5ac3e8055e4150a64527,Z,Failed
e45f6feef1f62640bbfc99288c685c92,Z,Failed
8117bbdbc76e5708beecf0efb26d0b37,Z,Failed
5e1d1be0d766f2029cca3d4dbcdaaeac,Z,Failed
3a5dd03c2fa484aeda8598931f12bd79,2,Captured
